index
1950
742
414
1867
142
49
1719
983
1941
429
919
1676
1693
977
287
579
552
153
1050
1022
54
443
630
1777
1347
1894
123
1092
1665
1026
1130
588
736
198
1013
1551
1146
1417
984
1084
605
439
1358
788
1085
1937
129
1063
527
477
173
1387
1296
1759
1007
1285
368
1623
1737
1391
1211
941
732
1635
760
989
698
1691
1850
1004
467
1061
1263
753
757
1077
174
767
1469
1176
1331
1889
423
1426
1829
1138
821
1197
1482
19
800
1617
794
1277
703
38
548
1299
1968
309
840
1293
1943
1675
1692
2
538
1896
1410
308
1570
92
547
1668
1190
1020
1569
1657
1718
1897
1767
1011
1604
351
302
1990
544
1849
766
1319
1643
1150
2035
1002
1696
35
695
386
1420
1817
951
543
438
1612
408
78
792
1153
1716
1213
464
1946
982
1620
1607
349
678
1854
1328
1367
1449
1521
235
224
1808
5
1006
1571
604
1948
88
286
2025
1384
1512
777
537
389
927
1836
519
1658
1580
1685
1051
1175
1031
208
94
251
1378
1911
1577
1087
492
372
1895
1223
1603
1267
1335
228
1713
1025
1159
313
1246
45
1001
1986
1601
559
220
1437
1216
1750
1344
1039
113
1350
1914
1957
1221
970
403
648
881
877
1636
749
1023
1929
1507
431
1701
614
122
225
1544
326
404
1869
1056
1356
1377
1076
1396
804
1421
1811
132
1863
837
571
11
106
1773
1622
1905
1724
1428
1192
1938
987
1740
813
167
1078
284
61
827
1998
481
1286
1562
2016
1923
1342
370
6
910
926
1772
2046
1462
335
1537
2030
1956
1448
